ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,symbol
2026-05-03T22:04:05.147554674Z,2026-05-03T22:04:05.147339591Z,0,1,42005163,T,A,0,7268.750000000,3,0,12636,303824,MESM6
2026-05-03T22:04:06.727300353Z,2026-05-03T22:04:06.726825605Z,0,1,42005163,T,B,0,7269.000000000,19,0,13197,304281,MESM6
2026-05-03T22:04:06.727336043Z,2026-05-03T22:04:06.726825605Z,0,1,42005163,T,B,0,7269.000000000,1,0,15975,304282,MESM6
2026-05-03T22:04:06.727625334Z,2026-05-03T22:04:06.727217675Z,0,1,42005163,T,B,0,7269.000000000,1,0,13478,304295,MESM6
2026-05-03T22:04:06.729029990Z,2026-05-03T22:04:06.728810273Z,0,1,42005163,T,A,0,7269.000000000,1,0,12545,304352,MESM6
2026-05-03T22:04:06.779217384Z,2026-05-03T22:04:06.778886273Z,0,1,42005163,T,B,0,7269.250000000,1,0,12799,304381,MESM6
2026-05-03T22:04:06.779229479Z,2026-05-03T22:04:06.778886273Z,0,1,42005163,T,B,0,7269.250000000,1,0,11961,304382,MESM6
2026-05-03T22:04:06.779229479Z,2026-05-03T22:04:06.778886273Z,0,1,42005163,T,B,0,7269.250000000,1,0,11961,304382,MESM6
2026-05-03T22:04:06.785404128Z,2026-05-03T22:04:06.785192825Z,0,1,42005163,T,A,0,7268.750000000,1,0,13147,304387,MESM6
2026-05-03T22:04:06.935688041Z,2026-05-03T22:04:06.935421649Z,0,1,42005163,T,B,0,7269.250000000,2,0,24127,304420,MESM6
2026-05-03T22:04:07.370076272Z,2026-05-03T22:04:07.369775205Z,0,1,42005163,T,A,0,7268.750000000,1,0,21407,304527,MESM6
2026-05-03T22:04:07.618434331Z,2026-05-03T22:04:07.618207911Z,0,1,42005163,T,B,0,7269.000000000,1,0,12751,304575,MESM6
2026-05-03T22:04:08.068997057Z,2026-05-03T22:04:08.068595627Z,0,1,42005163,T,A,0,7268.750000000,1,0,13663,304638,MESM6
2026-05-03T22:04:08.313352044Z,2026-05-03T22:04:08.313110751Z,0,1,42005163,T,B,0,7269.000000000,1,0,16455,304702,MESM6
2026-05-03T22:04:08.958481468Z,2026-05-03T22:04:08.958205189Z,0,1,42005163,T,B,0,7269.000000000,1,0,23086,304844,MESM6
2026-05-03T22:04:09.145569523Z,2026-05-03T22:04:09.145306899Z,0,1,42005163,T,A,0,7268.750000000,1,0,21301,304863,MESM6
2026-05-03T22:04:09.146360751Z,2026-05-03T22:04:09.146023453Z,0,1,42005163,T,A,0,7268.750000000,3,0,11774,304876,MESM6
2026-05-03T22:04:09.912598271Z,2026-05-03T22:04:09.912350235Z,0,1,42005163,T,B,0,7268.750000000,1,0,13697,305197,MESM6
2026-05-03T22:04:10.270741442Z,2026-05-03T22:04:10.270447131Z,0,1,42005163,T,B,0,7268.750000000,1,0,28753,305289,MESM6
2026-05-03T22:04:10.484035499Z,2026-05-03T22:04:10.483818945Z,0,1,42005163,T,B,0,7268.750000000,1,0,12555,305346,MESM6
2026-05-03T22:04:10.736148701Z,2026-05-03T22:04:10.735872297Z,0,1,42005163,T,A,0,7268.500000000,3,0,14296,305390,MESM6
2026-05-03T22:04:10.874159483Z,2026-05-03T22:04:10.873962503Z,0,1,42005163,T,B,0,7268.750000000,1,0,12326,305403,MESM6
2026-05-03T22:04:10.983989299Z,2026-05-03T22:04:10.983578967Z,0,1,42005163,T,A,0,7268.500000000,8,0,16472,305411,MESM6
2026-05-03T22:04:10.983989299Z,2026-05-03T22:04:10.983578967Z,0,1,42005163,T,A,0,7268.250000000,7,0,16472,305411,MESM6
2026-05-03T22:04:11.075657155Z,2026-05-03T22:04:11.075388959Z,0,1,42005163,T,B,0,7268.750000000,1,0,12676,305526,MESM6
2026-05-03T22:04:11.076906798Z,2026-05-03T22:04:11.076659385Z,0,1,42005163,T,A,0,7268.500000000,1,0,12733,305530,MESM6
2026-05-03T22:04:11.169720681Z,2026-05-03T22:04:11.169485683Z,0,1,42005163,T,B,0,7268.750000000,1,0,12562,305537,MESM6
2026-05-03T22:04:11.635557628Z,2026-05-03T22:04:11.634754077Z,0,1,42005163,T,B,0,7268.750000000,3,0,13421,305593,MESM6
2026-05-03T22:04:11.902792166Z,2026-05-03T22:04:11.902540015Z,0,1,42005163,T,A,0,7268.750000000,1,0,12949,305778,MESM6
2026-05-03T22:04:12.197978334Z,2026-05-03T22:04:12.197733335Z,0,1,42005163,T,A,0,7268.500000000,1,0,12696,305874,MESM6
2026-05-03T22:04:12.549815959Z,2026-05-03T22:04:12.549543113Z,0,1,42005163,T,B,0,7268.750000000,1,0,22205,305964,MESM6
2026-05-03T22:04:14.399754719Z,2026-05-03T22:04:14.399485825Z,0,1,42005163,T,A,0,7268.500000000,1,0,18695,306283,MESM6
2026-05-03T22:04:14.400976294Z,2026-05-03T22:04:14.400763739Z,0,1,42005163,T,A,0,7268.500000000,1,0,12170,306287,MESM6
2026-05-03T22:04:15.563947339Z,2026-05-03T22:04:15.563694365Z,0,1,42005163,T,A,0,7268.000000000,1,0,13128,306750,MESM6
2026-05-03T22:04:16.298036044Z,2026-05-03T22:04:16.297688771Z,0,1,42005163,T,B,0,7268.250000000,2,0,12592,306806,MESM6
2026-05-03T22:04:16.298481191Z,2026-05-03T22:04:16.297746881Z,0,1,42005163,T,B,0,7268.500000000,8,0,12997,306816,MESM6
2026-05-03T22:04:16.624979537Z,2026-05-03T22:04:16.624747839Z,0,1,42005163,T,B,0,7268.500000000,1,0,12339,306939,MESM6
2026-05-03T22:04:17.069394716Z,2026-05-03T22:04:17.068789205Z,0,1,42005163,T,A,0,7268.000000000,15,0,12769,306963,MESM6
2026-05-03T22:04:17.747170852Z,2026-05-03T22:04:17.746905715Z,0,1,42005163,T,A,0,7268.000000000,1,0,15089,307143,MESM6
2026-05-03T22:04:18.032766457Z,2026-05-03T22:04:18.032509121Z,0,1,42005163,T,A,0,7268.000000000,2,0,12915,307175,MESM6
2026-05-03T22:04:18.073613251Z,2026-05-03T22:04:18.073382895Z,0,1,42005163,T,B,0,7268.250000000,1,0,12587,307179,MESM6
2026-05-03T22:04:19.636920423Z,2026-05-03T22:04:19.636415721Z,0,1,42005163,T,B,0,7268.250000000,12,0,12367,307611,MESM6
2026-05-03T22:04:19.637988080Z,2026-05-03T22:04:19.636926601Z,0,1,42005163,T,A,0,7268.250000000,1,0,12511,307646,MESM6
2026-05-03T22:04:19.973265756Z,2026-05-03T22:04:19.972901309Z,0,1,42003239,T,A,0,7323.500000000,1,0,15894,307768,MESU6
2026-05-03T22:04:19.973682796Z,2026-05-03T22:04:19.973465667Z,0,1,42005163,T,A,0,7268.000000000,1,0,12242,307771,MESM6
2026-05-03T22:04:20.001954607Z,2026-05-03T22:04:20.001507065Z,0,1,42005163,T,A,0,7268.000000000,6,0,12957,307774,MESM6
2026-05-03T22:04:20.001954607Z,2026-05-03T22:04:20.001507065Z,0,1,42005163,T,A,0,7267.750000000,4,0,12957,307774,MESM6
2026-05-03T22:04:21.127948644Z,2026-05-03T22:04:21.127691811Z,0,1,42005163,T,A,0,7268.000000000,1,0,14121,308057,MESM6
2026-05-03T22:04:21.144781827Z,2026-05-03T22:04:21.144510159Z,0,1,42005163,T,B,0,7268.000000000,2,0,12805,308092,MESM6
2026-05-03T22:04:21.399863386Z,2026-05-03T22:04:21.399615311Z,0,1,42005163,T,B,0,7268.250000000,1,0,13275,308171,MESM6
2026-05-03T22:04:22.297468854Z,2026-05-03T22:04:22.297167145Z,0,1,42005163,T,B,0,7268.000000000,3,0,12348,308331,MESM6
2026-05-03T22:04:22.542214041Z,2026-05-03T22:04:22.541953707Z,0,1,42003239,T,B,0,7325.250000000,1,0,13110,308387,MESU6
2026-05-03T22:04:22.835340783Z,2026-05-03T22:04:22.835078629Z,0,1,42005163,T,B,0,7268.000000000,1,0,12611,308424,MESM6
2026-05-03T22:04:22.836440771Z,2026-05-03T22:04:22.836060417Z,0,1,42005163,T,B,0,7268.000000000,1,0,10151,308453,MESM6
2026-05-03T22:04:23.592922684Z,2026-05-03T22:04:23.592710777Z,0,1,42005163,T,B,0,7268.000000000,1,0,14508,308586,MESM6
2026-05-03T22:04:24.156618319Z,2026-05-03T22:04:24.156362105Z,0,1,42005163,T,B,0,7268.250000000,1,0,16657,308673,MESM6
2026-05-03T22:04:24.161664566Z,2026-05-03T22:04:24.161423689Z,0,1,42005163,T,A,0,7267.750000000,1,0,12777,308678,MESM6
2026-05-03T22:04:24.522459070Z,2026-05-03T22:04:24.522202653Z,0,1,42005163,T,B,0,7268.250000000,3,0,12925,308716,MESM6
2026-05-03T22:04:24.586155068Z,2026-05-03T22:04:24.585621575Z,0,1,42005163,T,B,0,7268.250000000,9,0,12669,308746,MESM6
2026-05-03T22:04:25.117708112Z,2026-05-03T22:04:25.117465515Z,0,1,42005163,T,A,0,7268.000000000,3,0,15056,309165,MESM6
2026-05-03T22:04:25.469834958Z,2026-05-03T22:04:25.469532333Z,0,1,42005163,T,A,0,7268.000000000,4,0,12432,309327,MESM6
2026-05-03T22:04:25.685905429Z,2026-05-03T22:04:25.685114393Z,0,1,42005163,T,B,0,7268.250000000,1,0,12703,309396,MESM6
2026-05-03T22:04:25.845045760Z,2026-05-03T22:04:25.844629395Z,0,1,42005163,T,B,0,7268.250000000,7,0,12340,309409,MESM6
2026-05-03T22:04:25.971692550Z,2026-05-03T22:04:25.971446413Z,0,1,42005163,T,A,0,7268.250000000,1,0,12653,309613,MESM6
2026-05-03T22:04:26.739147052Z,2026-05-03T22:04:26.738890515Z,0,1,42005163,T,A,0,7268.250000000,1,0,12283,309813,MESM6
2026-05-03T22:04:27.657987908Z,2026-05-03T22:04:27.657545901Z,0,1,42005163,T,B,0,7268.500000000,6,0,12461,310006,MESM6
2026-05-03T22:04:27.671707918Z,2026-05-03T22:04:27.671468887Z,0,1,42005163,T,A,0,7268.250000000,1,0,12575,310041,MESM6
2026-05-03T22:04:27.674747772Z,2026-05-03T22:04:27.674461341Z,0,1,42005163,T,A,0,7268.500000000,1,0,12258,310140,MESM6
2026-05-03T22:04:27.734562333Z,2026-05-03T22:04:27.734304385Z,0,1,42005163,T,A,0,7268.500000000,1,0,12803,310196,MESM6
2026-05-03T22:04:27.871170868Z,2026-05-03T22:04:27.870902961Z,0,1,42005163,T,B,0,7268.750000000,2,0,12509,310330,MESM6
2026-05-03T22:04:27.871225489Z,2026-05-03T22:04:27.870941545Z,0,1,42005163,T,B,0,7268.750000000,2,0,13000,310331,MESM6
2026-05-03T22:04:27.871723838Z,2026-05-03T22:04:27.871273345Z,0,1,42005163,T,A,0,7268.750000000,1,0,13340,310350,MESM6
2026-05-03T22:04:28.003436669Z,2026-05-03T22:04:28.002962883Z,0,1,42005163,T,A,0,7268.750000000,1,0,13958,310501,MESM6
2026-05-03T22:04:28.259414564Z,2026-05-03T22:04:28.258911033Z,0,1,42005163,T,A,0,7268.500000000,2,0,14138,310725,MESM6
2026-05-03T22:04:28.259933455Z,2026-05-03T22:04:28.259122973Z,0,1,42005163,T,B,0,7268.500000000,1,0,12922,310749,MESM6
2026-05-03T22:04:28.444332211Z,2026-05-03T22:04:28.444074647Z,0,1,42005163,T,B,0,7269.000000000,1,0,12943,310883,MESM6
2026-05-03T22:04:28.479384919Z,2026-05-03T22:04:28.479164277Z,0,1,42005163,T,B,0,7269.000000000,1,0,13663,310886,MESM6
2026-05-03T22:04:28.857736190Z,2026-05-03T22:04:28.857491845Z,0,1,42005163,T,B,0,7269.000000000,1,0,13072,310986,MESM6
2026-05-03T22:04:29.928164278Z,2026-05-03T22:04:29.927903189Z,0,1,42005163,T,B,0,7269.000000000,1,0,12834,311190,MESM6
2026-05-03T22:04:29.971981580Z,2026-05-03T22:04:29.971740277Z,0,1,42005163,T,B,0,7269.000000000,1,0,12923,311204,MESM6
2026-05-03T22:04:30.051170888Z,2026-05-03T22:04:30.050955383Z,0,1,42005163,T,B,0,7269.000000000,1,0,12586,311226,MESM6
2026-05-03T22:04:30.370290585Z,2026-05-03T22:04:30.370083115Z,0,1,42005163,T,B,0,7269.000000000,1,0,12674,311235,MESM6
2026-05-03T22:04:30.593057431Z,2026-05-03T22:04:30.592796885Z,0,1,42005163,T,B,0,7269.000000000,1,0,15899,311252,MESM6
2026-05-03T22:04:31.222317755Z,2026-05-03T22:04:31.221963981Z,0,1,42005163,T,B,0,7269.000000000,3,0,16162,311277,MESM6
2026-05-03T22:04:31.570814047Z,2026-05-03T22:04:31.570546133Z,0,1,42005163,T,B,0,7269.000000000,1,0,15198,311394,MESM6
2026-05-03T22:04:31.765092733Z,2026-05-03T22:04:31.764869139Z,0,1,42005163,T,A,0,7268.750000000,1,0,14490,311401,MESM6
2026-05-03T22:04:32.116950406Z,2026-05-03T22:04:32.116659447Z,0,1,42005163,T,A,0,7268.750000000,1,0,12465,311504,MESM6
2026-05-03T22:04:32.117208613Z,2026-05-03T22:04:32.116971893Z,0,1,42005163,T,B,0,7268.750000000,2,0,12574,311508,MESM6
2026-05-03T22:04:32.143723276Z,2026-05-03T22:04:32.143180031Z,0,1,42005163,T,B,0,7269.000000000,4,0,12816,311527,MESM6
2026-05-03T22:04:32.143723276Z,2026-05-03T22:04:32.143180031Z,0,1,42005163,T,B,0,7269.250000000,19,0,12816,311527,MESM6
2026-05-03T22:04:32.144618449Z,2026-05-03T22:04:32.143301649Z,0,1,42003239,T,B,0,7325.000000000,1,0,13139,311540,MESU6
2026-05-03T22:04:32.146711057Z,2026-05-03T22:04:32.143994201Z,0,1,42005163,T,B,0,7269.500000000,14,0,13833,311595,MESM6
2026-05-03T22:04:32.232803371Z,2026-05-03T22:04:32.232329843Z,0,1,42005163,T,A,0,7269.250000000,4,0,12713,311980,MESM6
2026-05-03T22:04:32.382441508Z,2026-05-03T22:04:32.382170399Z,0,1,42005163,T,B,0,7269.500000000,1,0,12578,312076,MESM6
2026-05-03T22:04:32.402450820Z,2026-05-03T22:04:32.402005029Z,0,1,42005163,T,A,0,7269.250000000,1,0,12749,312088,MESM6
2026-05-03T22:04:32.402824548Z,2026-05-03T22:04:32.402565183Z,0,1,42005163,T,B,0,7269.250000000,2,0,13017,312104,MESM6
2026-05-03T22:04:32.403876327Z,2026-05-03T22:04:32.403580013Z,0,1,42005163,T,A,0,7269.250000000,2,0,12454,312134,MESM6
2026-05-03T22:04:32.463577420Z,2026-05-03T22:04:32.462937257Z,0,1,42005163,T,A,0,7269.500000000,1,0,15270,312282,MESM6
2026-05-03T22:04:32.474149790Z,2026-05-03T22:04:32.473865563Z,0,1,42005163,T,A,0,7269.250000000,2,0,12680,312342,MESM6
2026-05-03T22:04:32.571658957Z,2026-05-03T22:04:32.571352661Z,0,1,42005163,T,B,0,7269.750000000,1,0,12404,312422,MESM6
2026-05-03T22:04:32.571669939Z,2026-05-03T22:04:32.571352661Z,0,1,42005163,T,B,0,7269.750000000,1,0,12296,312423,MESM6
2026-05-03T22:04:33.047594382Z,2026-05-03T22:04:33.046363273Z,0,1,42005163,T,B,0,7269.750000000,2,0,12683,312761,MESM6
2026-05-03T22:04:33.053873991Z,2026-05-03T22:04:33.053610027Z,0,1,42005163,T,B,0,7269.750000000,4,0,12666,312941,MESM6
2026-05-03T22:04:33.166395927Z,2026-05-03T22:04:33.166141821Z,0,1,42005163,T,A,0,7269.750000000,2,0,12517,313232,MESM6
2026-05-03T22:04:33.180780988Z,2026-05-03T22:04:33.180480333Z,0,1,42005163,T,A,0,7269.750000000,2,0,12385,313257,MESM6
2026-05-03T22:04:33.207336159Z,2026-05-03T22:04:33.206913747Z,0,1,42005163,T,B,0,7270.000000000,1,0,12912,313306,MESM6
2026-05-03T22:04:33.207348563Z,2026-05-03T22:04:33.206913747Z,0,1,42005163,T,B,0,7270.000000000,1,0,12122,313307,MESM6
2026-05-03T22:04:33.207348563Z,2026-05-03T22:04:33.206913747Z,0,1,42005163,T,B,0,7270.000000000,1,0,12122,313307,MESM6
2026-05-03T22:04:33.207348563Z,2026-05-03T22:04:33.206913747Z,0,1,42005163,T,B,0,7270.000000000,1,0,12122,313307,MESM6
2026-05-03T22:04:33.506379558Z,2026-05-03T22:04:33.506127481Z,0,1,42005163,T,A,0,7269.500000000,1,0,12624,313421,MESM6
2026-05-03T22:04:33.565541465Z,2026-05-03T22:04:33.565280027Z,0,1,42005163,T,B,0,7270.000000000,1,0,13201,313471,MESM6
2026-05-03T22:04:33.605822676Z,2026-05-03T22:04:33.605602845Z,0,1,42005163,T,B,0,7270.000000000,1,0,12526,313528,MESM6
2026-05-03T22:04:33.678779238Z,2026-05-03T22:04:33.678492855Z,0,1,42005163,T,B,0,7270.000000000,3,0,12664,313536,MESM6
2026-05-03T22:04:33.679519743Z,2026-05-03T22:04:33.679277945Z,0,1,42005163,T,A,0,7269.750000000,2,0,12418,313555,MESM6
2026-05-03T22:04:33.695792891Z,2026-05-03T22:04:33.695129147Z,0,1,42005163,T,B,0,7270.000000000,28,0,12696,313623,MESM6
2026-05-03T22:04:33.748759052Z,2026-05-03T22:04:33.748480761Z,0,1,42005163,T,B,0,7270.000000000,1,0,12316,313813,MESM6
2026-05-03T22:04:34.134653199Z,2026-05-03T22:04:34.134279943Z,0,1,42005163,T,A,0,7269.750000000,2,0,12400,314034,MESM6
2026-05-03T22:04:34.247164891Z,2026-05-03T22:04:34.246618861Z,0,1,42005163,T,B,0,7270.000000000,2,0,13365,314193,MESM6
2026-05-03T22:04:34.247164891Z,2026-05-03T22:04:34.246618861Z,0,1,42005163,T,B,0,7270.250000000,4,0,13365,314193,MESM6
2026-05-03T22:04:34.247177063Z,2026-05-03T22:04:34.246618861Z,0,1,42005163,T,B,0,7270.250000000,5,0,13189,314194,MESM6
2026-05-03T22:04:34.247177063Z,2026-05-03T22:04:34.246618861Z,0,1,42005163,T,B,0,7270.250000000,1,0,13189,314194,MESM6
2026-05-03T22:04:34.247177063Z,2026-05-03T22:04:34.246618861Z,0,1,42005163,T,B,0,7270.250000000,1,0,13189,314194,MESM6
2026-05-03T22:04:34.247177063Z,2026-05-03T22:04:34.246618861Z,0,1,42005163,T,B,0,7270.250000000,1,0,13189,314194,MESM6
2026-05-03T22:04:34.247177063Z,2026-05-03T22:04:34.246618861Z,0,1,42005163,T,B,0,7270.250000000,3,0,13189,314194,MESM6
2026-05-03T22:04:34.247177063Z,2026-05-03T22:04:34.246618861Z,0,1,42005163,T,B,0,7270.250000000,1,0,13189,314194,MESM6
2026-05-03T22:04:34.247177063Z,2026-05-03T22:04:34.246618861Z,0,1,42005163,T,B,0,7270.250000000,2,0,13189,314194,MESM6
2026-05-03T22:04:34.247547065Z,2026-05-03T22:04:34.247318055Z,0,1,42005163,T,A,0,7270.000000000,1,0,12591,314201,MESM6
2026-05-03T22:04:34.490347471Z,2026-05-03T22:04:34.490075591Z,0,1,42005163,T,A,0,7269.750000000,1,0,12296,314352,MESM6
2026-05-03T22:04:34.514653444Z,2026-05-03T22:04:34.514223153Z,0,1,42005163,T,B,0,7269.750000000,5,0,13465,314389,MESM6
2026-05-03T22:04:34.514653444Z,2026-05-03T22:04:34.514223153Z,0,1,42005163,T,B,0,7270.000000000,5,0,13465,314389,MESM6
2026-05-03T22:04:34.778137347Z,2026-05-03T22:04:34.777724033Z,0,1,42005163,T,A,0,7269.500000000,2,0,11857,314545,MESM6
2026-05-03T22:04:35.008667537Z,2026-05-03T22:04:35.008401933Z,0,1,42005163,T,B,0,7269.500000000,1,0,13497,314750,MESM6
2026-05-03T22:04:35.188501414Z,2026-05-03T22:04:35.188215611Z,0,1,42005163,T,A,0,7269.250000000,3,0,12277,314817,MESM6
2026-05-03T22:04:35.233044471Z,2026-05-03T22:04:35.232598823Z,0,1,42005163,T,B,0,7269.500000000,4,0,11742,314876,MESM6
2026-05-03T22:04:35.822777805Z,2026-05-03T22:04:35.822317597Z,0,1,42005163,T,B,0,7269.500000000,7,0,16027,315146,MESM6
2026-05-03T22:04:35.822777805Z,2026-05-03T22:04:35.822317597Z,0,1,42005163,T,B,0,7269.750000000,3,0,16027,315146,MESM6
2026-05-03T22:04:35.838572305Z,2026-05-03T22:04:35.838247777Z,0,1,42005163,T,A,0,7269.250000000,2,0,12406,315219,MESM6
2026-05-03T22:04:36.006933110Z,2026-05-03T22:04:36.006627983Z,0,1,42005163,T,B,0,7269.250000000,2,0,15238,315449,MESM6
2026-05-03T22:04:36.007396727Z,2026-05-03T22:04:36.007038497Z,0,1,42005163,T,B,0,7269.250000000,1,0,12342,315460,MESM6
2026-05-03T22:04:36.264566249Z,2026-05-03T22:04:36.264268711Z,0,1,42005163,T,A,0,7269.000000000,1,0,13113,315881,MESM6
2026-05-03T22:04:36.339970265Z,2026-05-03T22:04:36.339691509Z,0,1,42005163,T,B,0,7269.250000000,1,0,12620,316005,MESM6
2026-05-03T22:04:36.590346499Z,2026-05-03T22:04:36.590074693Z,0,1,42005163,T,B,0,7269.500000000,1,0,13318,316072,MESM6
2026-05-03T22:04:36.600730814Z,2026-05-03T22:04:36.600468839Z,0,1,42005163,T,A,0,7269.000000000,1,0,13091,316075,MESM6
2026-05-03T22:04:36.845139922Z,2026-05-03T22:04:36.844827007Z,0,1,42005163,T,B,0,7269.500000000,4,0,16419,316174,MESM6
2026-05-03T22:04:37.005677867Z,2026-05-03T22:04:37.005387579Z,0,1,42005163,T,B,0,7269.500000000,1,0,15383,316191,MESM6
2026-05-03T22:04:37.123209121Z,2026-05-03T22:04:37.122938299Z,0,1,42005163,T,B,0,7269.500000000,1,0,14345,316204,MESM6
2026-05-03T22:04:37.256280294Z,2026-05-03T22:04:37.256035693Z,0,1,42005163,T,B,0,7269.750000000,1,0,13412,316401,MESM6
2026-05-03T22:04:37.511116991Z,2026-05-03T22:04:37.510905677Z,0,1,42005163,T,A,0,7269.500000000,1,0,12887,316446,MESM6
2026-05-03T22:04:37.511351124Z,2026-05-03T22:04:37.511135953Z,0,1,42005163,T,B,0,7269.500000000,1,0,12170,316448,MESM6
2026-05-03T22:04:37.748924497Z,2026-05-03T22:04:37.748670325Z,0,1,42005163,T,B,0,7269.750000000,1,0,13295,316501,MESM6
2026-05-03T22:04:37.972068752Z,2026-05-03T22:04:37.971834125Z,0,1,42005163,T,A,0,7269.500000000,1,0,11611,316517,MESM6
2026-05-03T22:04:38.082240812Z,2026-05-03T22:04:38.081940743Z,0,1,42005163,T,B,0,7269.750000000,3,0,15284,316524,MESM6
2026-05-03T22:04:38.101256826Z,2026-05-03T22:04:38.100801803Z,0,1,42005163,T,B,0,7270.000000000,10,0,13157,316550,MESM6
2026-05-03T22:04:38.101269342Z,2026-05-03T22:04:38.100801803Z,0,1,42005163,T,B,0,7270.250000000,1,0,12872,316551,MESM6
2026-05-03T22:04:38.101645375Z,2026-05-03T22:04:38.101413679Z,0,1,42005163,T,B,0,7269.750000000,1,0,12300,316565,MESM6
2026-05-03T22:04:39.010440231Z,2026-05-03T22:04:39.008990679Z,0,1,42005163,T,B,0,7269.750000000,2,0,12927,316733,MESM6
2026-05-03T22:04:39.044930518Z,2026-05-03T22:04:39.044616191Z,0,1,42005163,T,B,0,7270.000000000,3,0,13953,316928,MESM6
2026-05-03T22:04:39.210498053Z,2026-05-03T22:04:39.209848619Z,0,1,42005163,T,A,0,7270.000000000,1,0,12789,317132,MESM6
2026-05-03T22:04:39.211200814Z,2026-05-03T22:04:39.210697513Z,0,1,42005163,T,B,0,7270.000000000,1,0,15011,317168,MESM6
2026-05-03T22:04:39.269834366Z,2026-05-03T22:04:39.269594229Z,0,1,42005163,T,B,0,7270.000000000,1,0,12607,317242,MESM6
2026-05-03T22:04:39.334374300Z,2026-05-03T22:04:39.334132881Z,0,1,42005163,T,A,0,7269.750000000,1,0,12524,317336,MESM6
2026-05-03T22:04:39.383771138Z,2026-05-03T22:04:39.383502835Z,0,1,42005163,T,B,0,7270.250000000,2,0,13757,317370,MESM6
2026-05-03T22:04:39.443020923Z,2026-05-03T22:04:39.442792345Z,0,1,42005163,T,A,0,7270.000000000,1,0,12290,317410,MESM6
2026-05-03T22:04:39.495522795Z,2026-05-03T22:04:39.495195855Z,0,1,42005163,T,A,0,7270.000000000,1,0,12468,317493,MESM6
2026-05-03T22:04:39.637079536Z,2026-05-03T22:04:39.636746419Z,0,1,42005163,T,A,0,7270.000000000,3,0,13090,317586,MESM6
2026-05-03T22:04:39.637079536Z,2026-05-03T22:04:39.636746419Z,0,1,42005163,T,A,0,7269.750000000,1,0,13090,317586,MESM6
2026-05-03T22:04:39.999630827Z,2026-05-03T22:04:39.999359433Z,0,1,42005163,T,B,0,7270.250000000,1,0,12970,317823,MESM6
2026-05-03T22:04:40.292990474Z,2026-05-03T22:04:40.292678821Z,0,1,42005163,T,A,0,7270.000000000,3,0,13031,318131,MESM6
2026-05-03T22:04:40.392436556Z,2026-05-03T22:04:40.392209515Z,0,1,42005163,T,B,0,7270.250000000,1,0,12595,318230,MESM6
2026-05-03T22:04:40.677949774Z,2026-05-03T22:04:40.677688551Z,0,1,42005163,T,B,0,7270.250000000,2,0,12295,318254,MESM6
2026-05-03T22:04:40.800400827Z,2026-05-03T22:04:40.800158741Z,0,1,42005163,T,B,0,7270.250000000,1,0,12738,318306,MESM6
2026-05-03T22:04:40.824530076Z,2026-05-03T22:04:40.824080093Z,0,1,42005163,T,B,0,7270.250000000,5,0,10941,318315,MESM6
2026-05-03T22:04:40.932118607Z,2026-05-03T22:04:40.931875467Z,0,1,42005163,T,B,0,7270.250000000,1,0,12497,318491,MESM6
2026-05-03T22:04:41.300787856Z,2026-05-03T22:04:41.300541509Z,0,1,42005163,T,B,0,7270.000000000,1,0,12729,318661,MESM6
2026-05-03T22:04:41.395732956Z,2026-05-03T22:04:41.395424763Z,0,1,42005163,T,B,0,7270.000000000,1,0,13088,318696,MESM6
2026-05-03T22:04:41.395732956Z,2026-05-03T22:04:41.395424763Z,0,1,42005163,T,B,0,7270.250000000,2,0,13088,318696,MESM6
2026-05-03T22:04:41.455957912Z,2026-05-03T22:04:41.455652693Z,0,1,42005163,T,B,0,7270.000000000,3,0,13420,318792,MESM6
2026-05-03T22:04:41.661644820Z,2026-05-03T22:04:41.660932289Z,0,1,42005163,T,A,0,7269.750000000,6,0,13377,318963,MESM6
2026-05-03T22:04:41.662701033Z,2026-05-03T22:04:41.661650117Z,0,1,42005163,T,B,0,7269.750000000,1,0,12811,318999,MESM6
2026-05-03T22:04:41.662795934Z,2026-05-03T22:04:41.661650295Z,0,1,42005163,T,B,0,7269.750000000,1,0,13845,319000,MESM6
2026-05-03T22:04:41.662795934Z,2026-05-03T22:04:41.661684809Z,0,1,42005163,T,B,0,7269.750000000,1,0,13845,319000,MESM6
2026-05-03T22:04:42.601313276Z,2026-05-03T22:04:42.601087843Z,0,1,42005163,T,A,0,7269.750000000,1,0,12895,319384,MESM6
2026-05-03T22:04:43.032952144Z,2026-05-03T22:04:43.032689525Z,0,1,42005163,T,B,0,7270.250000000,2,0,13581,319501,MESM6
2026-05-03T22:04:43.049787803Z,2026-05-03T22:04:43.049565475Z,0,1,42005163,T,B,0,7270.250000000,1,0,13241,319506,MESM6
2026-05-03T22:04:43.685645977Z,2026-05-03T22:04:43.685359119Z,0,1,42005163,T,B,0,7270.000000000,4,0,12808,319766,MESM6
2026-05-03T22:04:43.754372134Z,2026-05-03T22:04:43.754111119Z,0,1,42005163,T,A,0,7269.750000000,1,0,12850,319800,MESM6
2026-05-03T22:04:44.864894775Z,2026-05-03T22:04:44.864636185Z,0,1,42005163,T,B,0,7270.250000000,1,0,13472,320134,MESM6
2026-05-03T22:04:45.086607446Z,2026-05-03T22:04:45.086365751Z,0,1,42005163,T,A,0,7270.000000000,1,0,12334,320256,MESM6
